x,y,z
1437,3972,2210
1430,3975,2205
1430,3975,2205
1445,3978,2215
1445,3978,2215
1455,3965,2212
1457,3950,2220
1457,3950,2220
1455,3945,2202
1455,3945,2202
1475,3955,2197
1475,3955,2197
1480,3947,2210
1480,3947,2210
1465,3941,2210
1465,3941,2210
1465,3941,2210
1465,3941,2210
1465,3941,2210
1470,3938,2212
1470,3938,2212
1482,3941,2205
1482,3941,2205
1497,3926,2212
1497,3926,2212
1497,3926,2212
1485,3941,2215
1485,3941,2215
1502,3931,2212
1502,3931,2212
1502,3931,2212
1502,3931,2212
1505,3916,2210
1500,3926,2212
1500,3926,2212
1500,3926,2212
1522,3921,2212
1522,3921,2212
1522,3916,2207
1522,3916,2207
1540,3897,2205
1525,3900,2202
1525,3900,2202
1515,3876,2202
1515,3876,2202
1515,3876,2202
1540,3873,2197
1540,3873,2197
1542,3873,2202
1562,3877,2192
1562,3877,2192
1572,3868,2212
1572,3868,2212
1565,3863,2202
1570,3853,2197
1570,3853,2197
1570,3853,2197
1570,3853,2197
1585,3846,2195
1575,3840,2185
1575,3840,2185
1587,3835,2200
1587,3835,2200
1585,3817,2190
1585,3817,2190
1582,3822,2187
1602,3815,2195
1602,3815,2195
1600,3810,2200
1602,3815,2202
1602,3815,2202
1612,3812,2225
1612,3812,2225
1620,3801,2207
1622,3793,2217
1622,3793,2217
1622,3791,2207
1622,3791,2207
1632,3786,2215
1640,3773,2197
1640,3773,2197
1630,3781,2202
1630,3781,2202
1630,3781,2202
1635,3765,2185
1635,3765,2185
1635,3762,2185
1635,3762,2185
1635,3762,2185
1635,3762,2185
1642,3755,2185
1632,3767,2187
1632,3767,2187
1632,3767,2187
1632,3767,2182
1632,3767,2182
1640,3765,2185
1640,3765,2185
1640,3765,2185
1627,3755,2192
1640,3765,2190
1640,3765,2190
1625,3760,2192
1625,3760,2192
1625,3760,2192
1617,3767,2197
1617,3767,2197
1625,3773,2192
1625,3773,2192
1625,3773,2192
1620,3781,2200
1620,3781,2200
1617,3791,2205
1617,3791,2205
1617,3791,2205
1617,3791,2205
1617,3791,2205
1620,3788,2197
1620,3788,2197
1620,3788,2197
1602,3798,2192
1602,3798,2192
1622,3796,2210
1622,3796,2210
1615,3798,2200
1612,3798,2210
1612,3798,2210
1625,3801,2215
1625,3793,2215
1625,3793,2215
1637,3806,2217
1637,3806,2217
1615,3803,2212
1612,3806,2205
1612,3806,2205
1625,3803,2210
1625,3803,2210
1620,3817,2220
1617,3812,2230
1617,3812,2230
1617,3812,2230
1617,3812,2230
1612,3806,2225
1607,3810,2217
1607,3810,2217
1610,3806,2220
1610,3806,2220
1622,3825,2217
1622,3825,2217
1612,3810,2217
1607,3812,2232
1607,3812,2232
1607,3812,2232
1610,3807,2225
1610,3807,2225
1602,3812,2222
1602,3812,2222
1620,3815,2227
1612,3827,2222
1612,3827,2222
1605,3817,2210
1605,3817,2210
1605,3817,2210
1612,3827,2217
1612,3827,2217
1610,3830,2235
1610,3830,2235
1610,3830,2235
1597,3843,2225
1597,3843,2225
1597,3832,2225
1597,3832,2225
1597,3832,2225
1597,3832,2225
1582,3843,2215
1575,3840,2212
1575,3840,2212
1575,3840,2212
1567,3851,2227
1567,3851,2227
1565,3841,2200
1565,3841,2200
1567,3851,2215
1570,3851,2200
1570,3851,2200
1577,3858,2195
1577,3858,2195
1577,3858,2195
1567,3861,2202
1567,3861,2202
1570,3856,2205
1567,3856,2217
1567,3856,2217
1557,3848,2202
1557,3848,2202
1577,3851,2212
1560,3848,2212
1560,3848,2212
1560,3848,2212
1560,3848,2212
1555,3861,2185
1547,3868,2187
1547,3868,2187
1552,3863,2197
1552,3863,2197
1550,3873,2182
1550,3873,2182
1545,3851,2175
1552,3858,2185
1552,3858,2185
1532,3848,2190
1542,3853,2182
1542,3853,2182
1540,3856,2177
1540,3856,2177
1532,3853,2165
1527,3848,2167
1527,3848,2167
1547,3846,2160
1547,3846,2160
1525,3848,2151
1532,3846,2156
1532,3846,2156
1525,3848,2141
1525,3848,2141
1525,3848,2141
1520,3853,2156
1520,3853,2156
1530,3843,2138
1530,3843,2138
1530,3843,2138
1530,3843,2138
1502,3830,2118
1502,3837,2118
1502,3837,2118
1502,3837,2118
1495,3827,2101
1495,3827,2101
1492,3835,2098
1492,3835,2098
1482,3820,2091
1485,3822,2091
1485,3822,2091
1477,3810,2083
1477,3810,2083
1477,3810,2083
1470,3815,2063
1470,3815,2063
1460,3803,2053
1460,3803,2053
1460,3803,2053
1452,3793,2045
1452,3793,2045
1437,3791,2032
1437,3791,2032
1437,3791,2032
1437,3791,2032
1437,3791,2032
1425,3781,2020
1420,3786,2015
1420,3786,2015
1412,3778,2010
1412,3778,2010
1422,3757,2002
1422,3757,2002
1402,3760,1985
1395,3750,1982
1395,3750,1982
1402,3740,1970
1402,3726,1972
1402,3726,1972
1380,3723,1957
1380,3723,1957
1387,3708,1950
1370,3695,1945
1370,3695,1945
1380,3682,1928
1380,3682,1928
1370,3677,1926
1352,3653,1918
1352,3653,1918
1352,3653,1918
1352,3653,1918
1357,3641,1926
1357,3632,1908
1357,3632,1908
1355,3622,1916
1355,3622,1916
1360,3610,1903
1360,3610,1903
1342,3605,1891
1340,3596,1891
1340,3596,1891
1340,3596,1891
1340,3581,1883
1340,3581,1883
1337,3567,1881
1337,3567,1881
1342,3562,1881
1327,3565,1863
1327,3565,1863
1342,3562,1873
1342,3562,1873
1342,3562,1873
1337,3550,1868
1337,3550,1868
1350,3537,1876
1350,3537,1876
1350,3537,1876
1355,3550,1886
1355,3550,1886
1355,3540,1878
1355,3540,1878
1355,3540,1878
1355,3540,1878
1347,3535,1878
1332,3550,1861
1332,3550,1861
1332,3550,1861
1332,3552,1866
1332,3552,1866
1325,3545,1868
1325,3545,1868
1327,3555,1871
1322,3565,1868
1322,3565,1868
1310,3571,1871
1310,3568,1866
1310,3568,1866
1307,3568,1863
1307,3568,1863
1315,3578,1878
1312,3576,1883
1312,3576,1883
1315,3588,1871
1315,3588,1871
1317,3581,1878
1317,3578,1871
1317,3578,1871
1317,3578,1871
1317,3578,1871
1297,3576,1876
1302,3583,1876
1302,3583,1876
1300,3581,1861
1300,3581,1861
1305,3583,1868
1305,3583,1868
1287,3565,1861
1297,3576,1856
1297,3576,1856
1282,3568,1861
1280,3581,1863
1280,3581,1863
1272,3576,1846
1272,3576,1846
1267,3560,1858
1287,3562,1846
1287,3562,1846
1277,3568,1841
1277,3568,1841
1277,3568,1841
1270,3557,1853
1270,3557,1853
1250,3562,1853
1250,3562,1853
1250,3562,1853
1260,3557,1841
1260,3557,1841
1247,3568,1851
1247,3568,1851
1247,3568,1851
1247,3568,1851
1222,3557,1838
1220,3560,1851
1220,3560,1851
1220,3560,1851
1212,3581,1843
1212,3581,1843
1212,3568,1827
1212,3568,1827
1207,3568,1841
1217,3573,1838
1217,3573,1838
1195,3555,1848
1195,3555,1848
1195,3555,1848
1185,3552,1836
1185,3552,1836
1187,3565,1832
1187,3565,1832
1187,3565,1832
1187,3571,1843
1187,3571,1843
1187,3571,1843
1187,3571,1843
1187,3571,1843
1187,3571,1843
1187,3571,1843
1165,3567,1843
1172,3578,1832
1172,3578,1832
1157,3576,1838
1157,3576,1838
1152,3591,1832
1152,3591,1832
1140,3598,1832
1145,3583,1841
1145,3583,1841
1130,3601,1851
1112,3602,1861
1112,3602,1861
1120,3601,1841
1120,3601,1841
1105,3617,1843
1092,3617,1841
1092,3617,1841
1097,3615,1851
1097,3615,1851
1100,3627,1846
1085,3635,1846
1085,3635,1846
1085,3635,1846
1085,3635,1846
1085,3648,1843
1085,3635,1853
1085,3635,1853
1082,3646,1843
1082,3646,1843
1077,3648,1858
1077,3648,1858
1082,3651,1846
1077,3643,1848
1077,3643,1848
1077,3643,1848
1080,3636,1841
1080,3636,1841
1080,3636,1858
1080,3636,1858
1082,3636,1841
1080,3656,1843
1080,3656,1843
1087,3663,1851
1087,3663,1851
1087,3663,1851
1077,3661,1858
1077,3661,1858
1072,3641,1851
1072,3641,1851
1072,3641,1851
1067,3643,1858
1067,3643,1858
1067,3661,1846
1067,3661,1846
1067,3661,1846
1067,3661,1846
1062,3666,1853
1075,3668,1848
1075,3668,1848
1075,3668,1848
1065,3690,1861
1065,3690,1861
1062,3705,1856
1062,3705,1856
1057,3711,1871
1055,3711,1891
1055,3711,1891
1072,3721,1896
1065,3728,1893
1065,3728,1893
1057,3750,1888
1057,3750,1888
1047,3755,1898
1047,3767,1886
1047,3767,1886
1045,3757,1886
1045,3757,1886
1047,3760,1901
1030,3755,1891
1030,3755,1891
1030,3755,1891
1030,3755,1891
1015,3750,1893
1007,3752,1891
1007,3752,1891
1012,3740,1896
1012,3740,1896
982,3728,1878
982,3728,1878
975,3726,1883
985,3713,1878
985,3713,1878
982,3706,1891
960,3718,1881
960,3718,1881
960,3705,1873
960,3705,1873
950,3697,1881
957,3706,1881
957,3706,1881
942,3705,1868
942,3705,1868
942,3705,1868
930,3700,1891
930,3700,1891
917,3705,1891
917,3705,1891
917,3705,1891
920,3700,1888
920,3700,1888
922,3706,1898
922,3706,1898
922,3706,1898
922,3706,1898
915,3716,1888
930,3723,1893
930,3723,1893
930,3723,1893
917,3706,1881
917,3706,1881
920,3718,1903
920,3718,1903
907,3706,1896
895,3713,1883
895,3713,1883
880,3706,1881
880,3706,1881
880,3706,1881
872,3713,1886
872,3713,1886
855,3705,1903
855,3705,1903
855,3705,1903
842,3711,1916
842,3711,1916
842,3692,1901
842,3692,1901
842,3692,1901
842,3692,1901
842,3692,1901
815,3711,1921
797,3706,1911
797,3706,1911
797,3706,1928
797,3706,1928
787,3718,1918
787,3718,1918
780,3690,1918
777,3677,1921
777,3677,1921
765,3690,1928
770,3677,1916
770,3677,1916
750,3680,1913
750,3680,1913
737,3680,1931
752,3697,1955
752,3697,1955
735,3682,1952
735,3682,1952
725,3692,1977
712,3690,1960
712,3690,1960
712,3690,1960
712,3690,1960
700,3702,1967
672,3702,1977
672,3702,1977
665,3708,1980
665,3708,1980
667,3718,2000
667,3718,2000
640,3731,2007
650,3733,2005
650,3733,2005
650,3733,2005
632,3750,2032
632,3750,2032
620,3740,2020
620,3740,2020
617,3740,2040
617,3757,2045
617,3757,2045
627,3760,2061
627,3760,2061
627,3760,2061
605,3750,2071
605,3750,2071
590,3750,2068
590,3750,2068
590,3750,2068
590,3752,2071
590,3752,2071
580,3747,2083
580,3747,2083
580,3747,2083
580,3747,2083
567,3757,2093
567,3755,2111
567,3755,2111
567,3755,2111
557,3767,2126
557,3767,2126
547,3762,2153
547,3762,2153
537,3786,2146
522,3788,2143
522,3788,2143
535,3788,2156
532,3798,2172
532,3798,2172
510,3806,2172
510,3806,2172
525,3798,2180
515,3803,2195
515,3803,2195
527,3810,2187
527,3810,2187
527,3810,2195
517,3810,2215
517,3810,2215
517,3810,2215
517,3810,2215
492,3803,2222
500,3815,2220
500,3815,2220
510,3806,2230
510,3806,2230
492,3793,2232
492,3793,2232
487,3798,2230
492,3812,2225
492,3812,2225
490,3812,2232
472,3806,2250
472,3806,2250
485,3825,2262
485,3825,2262
475,3810,2268
480,3822,2276
480,3822,2276
472,3827,2276
472,3827,2276
472,3827,2276
455,3817,2291
455,3817,2291
467,3827,2303
467,3827,2303
467,3827,2303
465,3841,2303
465,3841,2303
447,3827,2311
447,3827,2311
447,3827,2311
447,3827,2311
462,3832,2343
460,3837,2338
460,3837,2338
460,3837,2338
442,3843,2356
442,3843,2356
447,3835,2353
447,3835,2353
437,3846,2368
447,3832,2366
447,3832,2366
457,3843,2366
457,3843,2366
457,3843,2366
452,3851,2392
452,3851,2392
445,3851,2397
445,3851,2397
445,3851,2397
430,3856,2402
430,3856,2402
432,3853,2420
432,3853,2420
432,3853,2420
432,3853,2420
432,3853,2420
450,3866,2447
437,3861,2455
437,3861,2455
442,3861,2452
442,3861,2452
447,3856,2447
447,3856,2447
435,3871,2455
430,3876,2460
430,3876,2460
435,3866,2465
435,3853,2465
435,3853,2465
430,3871,2467
430,3871,2467
425,3861,2480
417,3853,2491
417,3853,2491
432,3858,2486
432,3858,2486
405,3851,2498
425,3848,2498
425,3848,2498
422,3841,2501
422,3841,2501
412,3843,2506
407,3841,2516
407,3841,2516
412,3832,2501
412,3832,2501
412,3832,2501
412,3832,2501
400,3820,2511
412,3835,2516
412,3835,2516
412,3835,2516
390,3830,2523
390,3830,2523
392,3835,2531
392,3835,2531
390,3815,2541
390,3801,2536
390,3801,2536
377,3812,2558
377,3812,2558
377,3812,2558
375,3803,2563
375,3803,2563
370,3806,2568
370,3806,2568
370,3806,2568
385,3803,2592
385,3803,2592
375,3791,2595
375,3791,2595
375,3791,2595
375,3791,2595
375,3791,2586
370,3786,2586
370,3786,2586
370,3786,2586
357,3791,2607
357,3791,2607
372,3806,2607
372,3806,2607
360,3786,2617
365,3786,2627
365,3786,2627
382,3781,2637
380,3791,2640
380,3791,2640
387,3791,2645
387,3791,2645
370,3781,2647
372,3770,2647
372,3770,2647
360,3772,2660
360,3772,2660
367,3776,2650
372,3776,2675
372,3776,2675
372,3776,2675
372,3776,2675
362,3767,2690
375,3786,2682
375,3786,2682
365,3781,2682
365,3781,2682
365,3781,2682
370,3776,2687
370,3776,2687
370,3776,2692
372,3773,2690
372,3773,2690
367,3776,2698
367,3765,2692
367,3765,2692
367,3776,2706
367,3776,2706
372,3773,2706
395,3781,2701
395,3781,2701
397,3788,2698
397,3788,2698
397,3788,2698
382,3778,2703
382,3778,2703
380,3783,2706
380,3783,2706
380,3783,2706
372,3783,2711
372,3783,2711
382,3798,2718
382,3798,2718
382,3798,2718
382,3798,2718
380,3791,2690
385,3807,2687
385,3807,2687
385,3807,2687
397,3806,2680
397,3806,2680
397,3817,2680
397,3817,2680
390,3812,2675
392,3815,2670
392,3815,2670
387,3822,2662
387,3822,2662
387,3822,2662
392,3837,2657
392,3837,2657
385,3822,2662
385,3822,2662
385,3822,2662
410,3830,2657
410,3830,2657
415,3837,2660
415,3837,2660
415,3837,2660
415,3837,2660
415,3837,2660
392,3827,2692
417,3825,2698
417,3825,2698
412,3835,2711
412,3835,2711
420,3832,2711
420,3832,2711
407,3827,2718
415,3837,2733
415,3837,2733
415,3837,2741
422,3846,2746
422,3846,2746
425,3846,2758
425,3846,2758
417,3841,2751
415,3846,2761
415,3846,2761
442,3848,2773
442,3848,2773
432,3851,2773
447,3841,2781
447,3841,2781
425,3851,2776
425,3851,2776
437,3843,2778
432,3848,2793
432,3848,2793
442,3853,2796
442,3853,2796
462,3856,2815
462,3856,2815
452,3848,2835
457,3866,2842
457,3866,2842
457,3866,2842
465,3853,2857
465,3853,2857
472,3868,2852
472,3868,2852
465,3856,2870
480,3871,2875
480,3871,2875
482,3866,2882
482,3866,2882
482,3866,2882
477,3873,2890
477,3873,2890
485,3851,2895
485,3851,2895
485,3851,2895
510,3853,2907
510,3853,2907
492,3853,2921
492,3853,2921
492,3853,2921
492,3853,2921
492,3853,2921
512,3863,2931
512,3863,2931
512,3863,2931
527,3858,2948
527,3858,2948
520,3868,2966
520,3868,2966
542,3876,2976
542,3866,2991
542,3866,2991
545,3863,3006
550,3866,3001
550,3866,3001
575,3871,3011
575,3871,3011
577,3876,3011
580,3871,3011
580,3871,3011
580,3868,3018
580,3868,3018
590,3876,3025
582,3871,3047
582,3871,3047
582,3871,3047
582,3871,3047
620,3885,3037
610,3885,3045
610,3885,3045
627,3877,3042
627,3877,3042
637,3873,3047
637,3873,3047
625,3876,3057
620,3866,3067
620,3866,3067
627,3863,3062
635,3882,3072
635,3882,3072
647,3880,3080
647,3880,3080
650,3877,3080
675,3880,3090
675,3880,3090
665,3876,3095
665,3876,3095
665,3876,3095
672,3882,3092
672,3882,3092
677,3892,3092
677,3892,3092
677,3892,3092
705,3890,3107
705,3890,3107
705,3885,3102
705,3885,3102
705,3885,3102
705,3885,3102
720,3887,3117
725,3890,3112
725,3890,3112
725,3890,3112
730,3887,3120
730,3887,3120
742,3895,3117
742,3895,3117
742,3890,3143
755,3897,3133
755,3897,3133
745,3897,3136
745,3897,3136
745,3897,3136
762,3902,3141
762,3902,3141
772,3892,3141
772,3892,3141
772,3892,3141
757,3897,3158
757,3897,3158
785,3900,3161
790,3887,3146
790,3887,3146
790,3887,3146
790,3887,3146
802,3907,3156
805,3907,3158
805,3907,3158
815,3911,3168
815,3911,3168
817,3902,3173
817,3902,3173
825,3905,3166
815,3911,3166
815,3911,3166
845,3910,3158
855,3921,3171
855,3921,3171
852,3913,3163
852,3913,3163
857,3923,3163
857,3916,3171
857,3916,3171
875,3923,3163
875,3923,3163
882,3918,3171
897,3923,3168
897,3923,3168
897,3923,3161
897,3923,3161
907,3938,3171
925,3947,3168
925,3947,3168
930,3945,3173
930,3945,3173
930,3945,3173
930,3945,3173
942,3943,3163
937,3943,3161
937,3943,3161
937,3943,3161
970,3938,3176
970,3938,3176
975,3945,3176
975,3945,3176
982,3943,3173
977,3941,3168
977,3941,3168
990,3943,3178
990,3943,3178
990,3943,3178
1012,3941,3176
1012,3941,3176
1015,3945,3166
1015,3945,3166
1015,3945,3166
1027,3952,3168
1027,3952,3168
1045,3945,3163
1045,3945,3163
1045,3945,3163
1045,3945,3163
1045,3945,3163
1072,3945,3158
1085,3952,3161
1085,3952,3161
1102,3955,3161
1102,3955,3161
1102,3955,3161
1102,3955,3161
1127,3965,3158
1127,3965,3158
1127,3965,3158
1130,3962,3158
1130,3962,3158
1160,3960,3153
1160,3960,3153
1167,3957,3158
1167,3957,3158
1167,3957,3158
1167,3957,3158
1190,3941,3148
1190,3941,3148
1185,3931,3161
1185,3931,3161
1182,3945,3163
1182,3945,3163
1210,3936,3163
1210,3936,3163
1212,3926,3181
1212,3926,3181
1222,3931,3186
1222,3931,3186
1225,3918,3171
1225,3918,3171
1240,3916,3186
1252,3911,3193
1252,3911,3193
1252,3911,3193
1247,3900,3188
1260,3887,3183
1260,3887,3183
1255,3880,3193
1255,3880,3193
1265,3882,3191
1265,3882,3191
1277,3892,3191
1277,3892,3191
1277,3892,3191
1277,3882,3191
1290,3876,3191
1290,3876,3191
1285,3890,3193
1285,3890,3193
1300,3885,3188
1300,3885,3188
1300,3895,3186
1300,3895,3186
1307,3890,3181
1307,3890,3181
1307,3890,3181
1307,3890,3181
1307,3890,3181
1307,3890,3181
1307,3890,3181
1307,3890,3181
1307,3890,3181
1307,3890,3181
1340,3876,3183
1340,3876,3183
1340,3876,3183
1340,3876,3183
1340,3876,3183
1340,3876,3183
1340,3876,3183
1340,3876,3183
1340,3876,3183
1340,3876,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1362,3853,3183
1380,3841,3178
1380,3841,3178
1380,3841,3178
1380,3841,3178
1380,3841,3178
1382,3853,3178
1382,3853,3178
1392,3851,3178
1392,3851,3178
1392,3851,3178
1395,3848,3166
1385,3848,3176
1385,3848,3176
1395,3866,3168
1395,3866,3168
1400,3863,3183
1400,3863,3183
1402,3848,3173
1402,3848,3173
1402,3848,3173
1410,3856,3153
1407,3853,3178
1407,3853,3178
1410,3858,3168
1410,3858,3168
1412,3846,3158
1412,3846,3158
1422,3853,3168
1422,3853,3168
1422,3853,3168
1420,3858,3156
1412,3851,3148
1412,3851,3148
1420,3840,3151
1420,3840,3151
1427,3846,3138
1427,3846,3138
1430,3853,3146
1430,3853,3146
1430,3853,3146
1435,3853,3141
1442,3858,3148
1442,3858,3148
1442,3863,3136
1442,3863,3136
1442,3863,3138
1442,3863,3138
1457,3871,3125
1457,3871,3125
1457,3871,3125
1452,3866,3125
1452,3861,3125
1452,3861,3125
1447,3877,3122
1447,3877,3122
1465,3877,3115
1465,3877,3115
1465,3880,3117
1465,3880,3117
1465,3880,3117
1470,3871,3105
1475,3863,3100
1475,3863,3100
1477,3873,3112
1477,3873,3112
1480,3876,3092
1480,3876,3092
1507,3877,3102
1507,3877,3102
1507,3877,3102
1492,3866,3092
1492,3851,3080
1492,3851,3080
1492,3858,3087
1492,3858,3087
1490,3856,3090
1490,3856,3090
1497,3853,3092
1497,3853,3092
1497,3853,3092
1507,3841,3080
1507,3841,3077
1507,3841,3077
1525,3846,3067
1525,3846,3067
1517,3851,3072
1517,3851,3072
1530,3843,3065
1530,3843,3065
1530,3843,3065
1530,3843,3065
1532,3853,3060
1532,3853,3060
1542,3858,3060
1542,3858,3060
1535,3866,3055
1535,3866,3055
1550,3861,3050
1550,3861,3050
1550,3861,3050
1550,3861,3050
1555,3858,3027
1555,3858,3027
1547,3873,3025
1547,3873,3025
1550,3858,3025
1550,3858,3025
1550,3868,3016
1550,3868,3016
1550,3868,3016
1550,3868,3016
1545,3873,3013
1545,3873,3013
1547,3863,3022
1547,3863,3022
1545,3856,3018
1545,3856,3018
1545,3856,3018
1542,3876,3008
1542,3876,3008
1542,3876,3008
1545,3892,3030
1545,3897,3016
1545,3897,3016
1540,3895,3008
1540,3895,3008
1547,3882,3001
1547,3882,3001
1550,3895,2998
1550,3895,2998
1550,3895,2998
1552,3887,2996
1552,3887,2996
1552,3887,2996
1552,3887,2996
1557,3900,2986
1557,3900,2986
1560,3895,2981
1560,3895,2981
1562,3902,2973
1562,3902,2973
1560,3895,2968
1560,3895,2968
1557,3910,2973
1557,3910,2973
1562,3910,2961
1562,3910,2961
1575,3910,2953
1575,3910,2953
1565,3911,2933
1565,3911,2933
1572,3905,2938
1572,3905,2938
1572,3918,2941
1572,3918,2941
1572,3926,2918
1572,3926,2918
1585,3921,2936
1585,3921,2936
1582,3923,2916
1582,3923,2916
1575,3921,2913
1575,3921,2913
1577,3923,2918
1577,3923,2918
1575,3931,2916
1575,3931,2916
1577,3928,2900
1577,3928,2900
1577,3931,2895
1577,3931,2895
1577,3931,2895
1577,3931,2895
1572,3933,2877
1572,3933,2877
1575,3943,2892
1575,3943,2892
1580,3938,2882
1580,3938,2882
1592,3941,2870
1592,3941,2870
1585,3950,2857
1585,3950,2857
1587,3931,2860
1587,3931,2860
1592,3931,2850
1592,3931,2850
1595,3945,2847
1595,3945,2847
1587,3938,2845
1587,3938,2845
1595,3941,2835
1595,3941,2835
1602,3945,2815
1602,3945,2815
1600,3947,2815
1600,3947,2815
1610,3960,2807
1610,3960,2807
1597,3941,2796
1597,3941,2796
1602,3933,2796
1602,3933,2796
1607,3936,2796
1607,3936,2796
1622,3933,2773
1622,3933,2773
1602,3947,2783
1602,3947,2783
1605,3950,2776
1605,3950,2776
1597,3955,2773
1597,3962,2776
1597,3962,2776
1592,3960,2783
1592,3960,2783
1592,3960,2783
1600,3975,2786
1600,3975,2786
1600,3975,2786
1600,3975,2786
1582,3965,2768
1582,3965,2768
1582,3965,2768
1582,3965,2768
1582,3965,2768
1582,3965,2768
1582,3965,2768
1582,3965,2768
1582,3965,2768
1582,3965,2768
1590,3967,2751
1590,3967,2751
1590,3967,2751
1590,3967,2751
1590,3967,2751
1590,3967,2753
1590,3967,2753
1595,3978,2746
1595,3978,2746
1595,3978,2746
1585,3977,2741
1585,3977,2741
1585,3977,2741
1585,3977,2741
1585,3977,2741
1585,3977,2741
1585,3977,2741
1577,3965,2721
1577,3965,2721
1582,3978,2728
1582,3978,2728
1567,3975,2743
1567,3975,2743
1585,3978,2743
1585,3978,2743
1577,3986,2743
1577,3986,2743
1575,3981,2741
1575,3981,2741
1577,3988,2723
1577,3988,2723
1572,3986,2726
1572,3986,2726
1567,3986,2721
1567,3986,2721
1570,3983,2723
1570,3983,2723
1570,3978,2718
1570,3978,2718
1560,3988,2718
1560,3988,2718
1562,3986,2713
1562,3986,2713
1575,3991,2716
1572,4006,2721
1572,4006,2721
1567,3993,2723
1567,3993,2723
1555,3996,2708
1565,4001,2703
1565,4001,2703
1560,3998,2701
1560,3998,2701
1555,3993,2718
1552,4008,2711
1552,4008,2711
1562,4003,2713
1562,4003,2713
1572,4003,2728
1567,3988,2718
1567,3988,2718
1577,4003,2728
1577,4003,2728
1577,4003,2728
1577,4003,2728
1557,4003,2716
1565,3986,2713
1565,3986,2713
1565,3986,2713
1570,3986,2703
1570,3986,2703
1562,4003,2723
1562,4003,2723
1557,4001,2721
1545,3998,2711
1545,3998,2711
1545,3998,2711
1545,3998,2711
1555,4006,2706
1555,4006,2706
1555,4003,2723
1555,4003,2723
1550,4006,2711
1565,3998,2721
1565,3998,2721
1555,3998,2713
1555,3998,2713
1560,4017,2718
1560,4017,2718
1557,4011,2716
1557,4011,2716
1557,4011,2716
1557,4011,2716
1545,4006,2721
1545,4006,2721
1552,4006,2716
1552,4006,2716
1545,4017,2728
1545,4017,2728
1557,4015,2716
1557,4015,2716
1557,4015,2716
1557,4015,2716
1517,3998,2713
1517,3998,2713
1542,4006,2726
1542,4006,2726
1525,3996,2721
1525,3996,2721
1530,4011,2716
1530,4011,2716
1540,4008,2723
1540,4008,2723
1547,4001,2723
1547,4001,2723
1557,4017,2733
1557,4017,2733
1557,4008,2726
1557,4008,2726
1555,4003,2746
1555,4003,2746
1555,4003,2746
1537,3998,2746
1540,4015,2751
1540,4015,2751
1547,3993,2743
1547,3993,2743
1540,4006,2761
1540,4006,2761
1552,4003,2758
1552,4003,2758
1552,4003,2758
1552,4003,2758
1557,3993,2776
1557,3993,2776
1540,3998,2771
1540,3998,2771
1540,3998,2771
1540,3998,2771
1560,4001,2793
1560,4001,2793
1560,4001,2793
1542,3986,2788
1542,3986,2788
1545,3996,2798
1545,3996,2798
1542,3981,2803
1542,3981,2803
1542,3981,2803
1542,3981,2803
1540,3986,2810
1540,3986,2810
1535,3996,2812
1535,3996,2812
1535,3996,2812
1535,3996,2812
1535,3996,2812
1535,3996,2812
1535,3996,2812
1535,3996,2812
1535,3996,2812
1535,3996,2812
1532,3986,2830
1532,3986,2830
1532,3986,2830
1532,3986,2830
1532,3986,2830
1532,3986,2830
1532,3986,2830
1532,3986,2830
1532,3986,2830
1532,3986,2830
1542,3981,2857
1542,3981,2857
1542,3981,2857
1542,3981,2857
1542,3981,2857
1542,3981,2857
1537,3972,2872
1537,3972,2872
1542,3970,2862
1542,3970,2862
1542,3970,2862
1542,3970,2862
1555,3965,2880
1555,3965,2880
1552,3955,2890
1552,3955,2890
1547,3960,2875
1547,3960,2875
1547,3957,2880
1547,3957,2880
1547,3957,2880
1547,3957,2880
1535,3950,2892
1535,3950,2892
1560,3943,2887
1560,3943,2887
1545,3955,2887
1545,3955,2887
1555,3947,2902
1555,3947,2902
1555,3947,2902
1555,3947,2902
1562,3941,2907
1562,3941,2907
1550,3938,2905
1550,3938,2905
1547,3926,2916
1547,3926,2916
1545,3938,2921
1545,3938,2921
1545,3938,2921
1545,3938,2921
1552,3943,2910
1552,3943,2910
1545,3931,2916
1545,3931,2916
1535,3938,2941
1535,3938,2941
1535,3938,2941
1535,3938,2941
1535,3938,2941
1530,3931,2938
1530,3936,2928
1530,3936,2928
1540,3936,2943
1540,3936,2943
1527,3936,2946
1527,3936,2946
1525,3945,2946
1525,3945,2946
1525,3945,2946
1525,3933,2958
1512,3945,2951
1512,3945,2951
1505,3950,2963
1505,3950,2963
1510,3947,2951
1510,3947,2951
1502,3950,2968
1502,3950,2968
1502,3950,2968
1495,3945,2956
1485,3967,2956
1485,3967,2956
1490,3972,2968
1490,3972,2968
1477,3967,2971
1477,3967,2971
1477,3981,2976
1477,3981,2976
1477,3981,2976
1470,3970,2971
1465,3967,2968
1465,3967,2968
1457,3967,2963
1457,3967,2963
1457,3967,2963
1457,3967,2963
1457,3967,2963
1450,3975,2981
1450,3975,2981
1450,3975,2981
1452,3977,2976
1450,3972,2973
1450,3972,2973
1457,3977,2988
1457,3977,2988
1452,3988,2976
1452,3988,2976
1440,3960,2976
1440,3960,2976
1440,3960,2976
1440,3960,2976
